State,Season,_YearMonth,AgeCategory_Legend,Sex_Label,Race_Label,MonthlyRate,Type
New Mexico,2022-23,202308,5-17 years,All,All,3.9,Crude Rate
New Mexico,2022-23,202212,5-17 years,All,All,4.4,Crude Rate
New Mexico,2022-23,202306,5-17 years,All,All,0,Crude Rate
New Mexico,2022-23,202304,5-17 years,All,All,3.9,Crude Rate
New Mexico,2022-23,202210,5-17 years,All,All,4.8,Crude Rate
New Mexico,2022-23,202305,5-17 years,All,All,2.4,Crude Rate
New Mexico,2022-23,202301,5-17 years,All,All,1.5,Crude Rate
New Mexico,2022-23,202304,0-4 years,All,All,17.1,Crude Rate
New Mexico,2022-23,202307,0-4 years,All,All,6.2,Crude Rate
New Mexico,2022-23,202212,0-4 years,All,All,45.1,Crude Rate
New Mexico,2022-23,202309,0-4 years,All,All,12.4,Crude Rate
New Mexico,2022-23,202306,0-4 years,All,All,4.7,Crude Rate
New Mexico,2022-23,202305,0-4 years,All,All,14,Crude Rate
New Mexico,2022-23,202301,0-4 years,All,All,18.7,Crude Rate
New Mexico,2022-23,202211,0-4 years,All,All,70,Crude Rate
New Mexico,2022-23,202210,0-4 years,All,All,32.7,Crude Rate
New Mexico,2022-23,202308,0-4 years,All,All,12.4,Crude Rate
New Mexico,2022-23,202302,0-4 years,All,All,15.6,Crude Rate
New Mexico,2022-23,202303,0-4 years,All,All,24.9,Crude Rate
Minnesota,2022-23,202307,All,All,All,4.5,Crude Rate
Minnesota,2022-23,202301,All,All,All,34.3,Crude Rate
Minnesota,2022-23,202304,All,All,All,13.6,Crude Rate
Minnesota,2022-23,202303,All,All,All,21.4,Crude Rate
Minnesota,2022-23,202308,All,All,All,10.1,Crude Rate
Minnesota,2022-23,202210,All,All,All,38,Crude Rate
Minnesota,2022-23,202302,All,All,All,26.7,Crude Rate
Minnesota,2022-23,202211,All,All,All,46.4,Crude Rate
Minnesota,2022-23,202305,All,All,All,7.4,Crude Rate
Minnesota,2022-23,202212,All,All,All,50.8,Crude Rate
Minnesota,2022-23,202306,All,All,All,3.5,Crude Rate
Minnesota,2022-23,202309,All,All,All,17.6,Crude Rate
Minnesota,2022-23,202212,All,All,Hispanic,33.7,Crude Rate
Minnesota,2022-23,202301,All,All,Hispanic,24.9,Crude Rate
Minnesota,2022-23,202302,All,All,Hispanic,12.9,Crude Rate
Minnesota,2022-23,202211,All,All,Hispanic,24.5,Crude Rate
Minnesota,2022-23,202306,All,All,Hispanic,2.3,Crude Rate
Minnesota,2022-23,202305,All,All,Hispanic,3.7,Crude Rate
Minnesota,2022-23,202303,All,All,Hispanic,15.2,Crude Rate
Minnesota,2022-23,202210,All,All,Hispanic,21.3,Crude Rate
Minnesota,2022-23,202308,All,All,Hispanic,6.9,Crude Rate
Minnesota,2022-23,202307,All,All,Hispanic,1.8,Crude Rate
Minnesota,2022-23,202309,All,All,Hispanic,8.8,Crude Rate
Minnesota,2022-23,202304,All,All,Hispanic,7.4,Crude Rate
Minnesota,2022-23,202305,All,All,"A/PI, non-Hispanic",3.4,Crude Rate
Minnesota,2022-23,202211,All,All,"A/PI, non-Hispanic",26.4,Crude Rate
Minnesota,2022-23,202301,All,All,"A/PI, non-Hispanic",21.1,Crude Rate
Minnesota,2022-23,202308,All,All,"A/PI, non-Hispanic",10.6,Crude Rate
Minnesota,2022-23,202306,All,All,"A/PI, non-Hispanic",2.3,Crude Rate
Minnesota,2022-23,202309,All,All,"A/PI, non-Hispanic",14,Crude Rate
Minnesota,2022-23,202307,All,All,"A/PI, non-Hispanic",3.4,Crude Rate
Minnesota,2022-23,202302,All,All,"A/PI, non-Hispanic",18.1,Crude Rate
Minnesota,2022-23,202212,All,All,"A/PI, non-Hispanic",24.9,Crude Rate
Minnesota,2022-23,202210,All,All,"A/PI, non-Hispanic",22.3,Crude Rate
Minnesota,2022-23,202304,All,All,"A/PI, non-Hispanic",7.2,Crude Rate
Minnesota,2022-23,202303,All,All,"A/PI, non-Hispanic",12.5,Crude Rate
Minnesota,2022-23,202212,All,All,"AI/AN, non-Hispanic",80.2,Crude Rate
Minnesota,2022-23,202301,All,All,"AI/AN, non-Hispanic",34.4,Crude Rate
Minnesota,2022-23,202211,All,All,"AI/AN, non-Hispanic",68.7,Crude Rate
Minnesota,2022-23,202303,All,All,"AI/AN, non-Hispanic",63,Crude Rate
Minnesota,2022-23,202302,All,All,"AI/AN, non-Hispanic",51.5,Crude Rate
Minnesota,2022-23,202308,All,All,"AI/AN, non-Hispanic",0,Crude Rate
Minnesota,2022-23,202307,All,All,"AI/AN, non-Hispanic",17.2,Crude Rate
Minnesota,2022-23,202309,All,All,"AI/AN, non-Hispanic",22.9,Crude Rate
Minnesota,2022-23,202210,All,All,"AI/AN, non-Hispanic",68.7,Crude Rate
Minnesota,2022-23,202304,All,All,"AI/AN, non-Hispanic",17.2,Crude Rate
Minnesota,2022-23,202306,All,All,"AI/AN, non-Hispanic",0,Crude Rate
Minnesota,2022-23,202305,All,All,"AI/AN, non-Hispanic",17.2,Crude Rate
Minnesota,2022-23,202309,All,All,"Black, non-Hispanic",16.7,Crude Rate
Minnesota,2022-23,202212,All,All,"Black, non-Hispanic",62.1,Crude Rate
Minnesota,2022-23,202306,All,All,"Black, non-Hispanic",1.7,Crude Rate
Minnesota,2022-23,202307,All,All,"Black, non-Hispanic",5.5,Crude Rate
Minnesota,2022-23,202308,All,All,"Black, non-Hispanic",11.5,Crude Rate
Minnesota,2022-23,202303,All,All,"Black, non-Hispanic",23.6,Crude Rate
Minnesota,2022-23,202302,All,All,"Black, non-Hispanic",30.5,Crude Rate
Minnesota,2022-23,202304,All,All,"Black, non-Hispanic",15.2,Crude Rate
Minnesota,2022-23,202210,All,All,"Black, non-Hispanic",36.5,Crude Rate
Minnesota,2022-23,202305,All,All,"Black, non-Hispanic",4.6,Crude Rate
Minnesota,2022-23,202301,All,All,"Black, non-Hispanic",41.1,Crude Rate
Minnesota,2022-23,202211,All,All,"Black, non-Hispanic",54.4,Crude Rate
Minnesota,2022-23,202306,All,All,"White, non-Hispanic",4.1,Crude Rate
Minnesota,2022-23,202301,All,All,"White, non-Hispanic",36.6,Crude Rate
Minnesota,2022-23,202308,All,All,"White, non-Hispanic",10.6,Crude Rate
Minnesota,2022-23,202304,All,All,"White, non-Hispanic",15.1,Crude Rate
Minnesota,2022-23,202211,All,All,"White, non-Hispanic",50.8,Crude Rate
Minnesota,2022-23,202309,All,All,"White, non-Hispanic",19.5,Crude Rate
Minnesota,2022-23,202212,All,All,"White, non-Hispanic",55.1,Crude Rate
Minnesota,2022-23,202303,All,All,"White, non-Hispanic",22.9,Crude Rate
Minnesota,2022-23,202307,All,All,"White, non-Hispanic",4.9,Crude Rate
Minnesota,2022-23,202210,All,All,"White, non-Hispanic",42.6,Crude Rate
Minnesota,2022-23,202305,All,All,"White, non-Hispanic",8.8,Crude Rate
Minnesota,2022-23,202302,All,All,"White, non-Hispanic",28.9,Crude Rate
Minnesota,2022-23,202307,All,Female,All,3.7,Crude Rate
Minnesota,2022-23,202210,All,Female,All,41.1,Crude Rate
Minnesota,2022-23,202309,All,Female,All,18.5,Crude Rate
Minnesota,2022-23,202308,All,Female,All,10,Crude Rate
Minnesota,2022-23,202211,All,Female,All,49.5,Crude Rate
Minnesota,2022-23,202301,All,Female,All,34.1,Crude Rate
Minnesota,2022-23,202303,All,Female,All,21.4,Crude Rate
Minnesota,2022-23,202306,All,Female,All,3.5,Crude Rate
Minnesota,2022-23,202212,All,Female,All,55.2,Crude Rate
Minnesota,2022-23,202304,All,Female,All,14.1,Crude Rate
Minnesota,2022-23,202305,All,Female,All,7.8,Crude Rate
Minnesota,2022-23,202302,All,Female,All,26.8,Crude Rate
Minnesota,2022-23,202302,All,Male,All,26.6,Crude Rate
Minnesota,2022-23,202301,All,Male,All,34.5,Crude Rate
Minnesota,2022-23,202305,All,Male,All,6.9,Crude Rate
Minnesota,2022-23,202304,All,Male,All,13.1,Crude Rate
Minnesota,2022-23,202308,All,Male,All,10.3,Crude Rate
Minnesota,2022-23,202306,All,Male,All,3.5,Crude Rate
Minnesota,2022-23,202309,All,Male,All,16.6,Crude Rate
Minnesota,2022-23,202210,All,Male,All,34.9,Crude Rate
Minnesota,2022-23,202212,All,Male,All,46.3,Crude Rate
Minnesota,2022-23,202307,All,Male,All,5.4,Crude Rate
Minnesota,2022-23,202303,All,Male,All,21.4,Crude Rate
Minnesota,2022-23,202211,All,Male,All,43.2,Crude Rate
Minnesota,2022-23,202212,≥18 years (Adults),All,All,64.1,Crude Rate
Minnesota,2022-23,202306,≥18 years (Adults),All,All,4.5,Crude Rate
Minnesota,2022-23,202210,≥18 years (Adults),All,All,47.6,Crude Rate
Minnesota,2022-23,202304,≥18 years (Adults),All,All,16.6,Crude Rate
Minnesota,2022-23,202211,≥18 years (Adults),All,All,58,Crude Rate
Minnesota,2022-23,202301,≥18 years (Adults),All,All,42.4,Crude Rate
Minnesota,2022-23,202303,≥18 years (Adults),All,All,26.2,Crude Rate
Minnesota,2022-23,202302,≥18 years (Adults),All,All,33,Crude Rate
Minnesota,2022-23,202307,≥18 years (Adults),All,All,5.7,Crude Rate
Minnesota,2022-23,202308,≥18 years (Adults),All,All,12.7,Crude Rate
Minnesota,2022-23,202305,≥18 years (Adults),All,All,9.1,Crude Rate
Minnesota,2022-23,202309,≥18 years (Adults),All,All,21.8,Crude Rate
Minnesota,2022-23,202308,0-17 years (Children),All,All,1.4,Crude Rate
Minnesota,2022-23,202210,0-17 years (Children),All,All,5.2,Crude Rate
Minnesota,2022-23,202211,0-17 years (Children),All,All,6.9,Crude Rate
Minnesota,2022-23,202301,0-17 years (Children),All,All,6.6,Crude Rate
Minnesota,2022-23,202307,0-17 years (Children),All,All,0.6,Crude Rate
Minnesota,2022-23,202305,0-17 years (Children),All,All,1.5,Crude Rate
Minnesota,2022-23,202212,0-17 years (Children),All,All,5.6,Crude Rate
Minnesota,2022-23,202302,0-17 years (Children),All,All,5,Crude Rate
Minnesota,2022-23,202306,0-17 years (Children),All,All,0.1,Crude Rate
Minnesota,2022-23,202304,0-17 years (Children),All,All,3.2,Crude Rate
Minnesota,2022-23,202303,0-17 years (Children),All,All,4.8,Crude Rate
Minnesota,2022-23,202309,0-17 years (Children),All,All,3.1,Crude Rate
Minnesota,2022-23,202309,≥75 years,All,All,129.7,Crude Rate
Minnesota,2022-23,202210,≥75 years,All,All,240.4,Crude Rate
Minnesota,2022-23,202306,≥75 years,All,All,28.4,Crude Rate
Minnesota,2022-23,202302,≥75 years,All,All,178.1,Crude Rate
Minnesota,2022-23,202307,≥75 years,All,All,32.9,Crude Rate
Minnesota,2022-23,202305,≥75 years,All,All,57.4,Crude Rate
Minnesota,2022-23,202301,≥75 years,All,All,207.5,Crude Rate
Minnesota,2022-23,202303,≥75 years,All,All,138.7,Crude Rate
Minnesota,2022-23,202308,≥75 years,All,All,78.8,Crude Rate
Minnesota,2022-23,202211,≥75 years,All,All,280.8,Crude Rate
Minnesota,2022-23,202304,≥75 years,All,All,94.3,Crude Rate
Minnesota,2022-23,202212,≥75 years,All,All,322.2,Crude Rate
Minnesota,2022-23,202306,1-4 years,All,All,0.7,Crude Rate
Minnesota,2022-23,202302,1-4 years,All,All,5.4,Crude Rate
Minnesota,2022-23,202303,1-4 years,All,All,5.4,Crude Rate
Minnesota,2022-23,202210,1-4 years,All,All,6.8,Crude Rate
Minnesota,2022-23,202308,1-4 years,All,All,1.4,Crude Rate
Minnesota,2022-23,202304,1-4 years,All,All,2,Crude Rate
Minnesota,2022-23,202307,1-4 years,All,All,1.4,Crude Rate
Minnesota,2022-23,202211,1-4 years,All,All,7.4,Crude Rate
Minnesota,2022-23,202212,1-4 years,All,All,6.8,Crude Rate
Minnesota,2022-23,202309,1-4 years,All,All,4.1,Crude Rate
Minnesota,2022-23,202305,1-4 years,All,All,1.4,Crude Rate
Minnesota,2022-23,202301,1-4 years,All,All,10.2,Crude Rate
Minnesota,2022-23,202210,0-<1 year,All,All,32.6,Crude Rate
Minnesota,2022-23,202302,0-<1 year,All,All,24.5,Crude Rate
Minnesota,2022-23,202301,0-<1 year,All,All,35.4,Crude Rate
Minnesota,2022-23,202303,0-<1 year,All,All,38.1,Crude Rate
Minnesota,2022-23,202308,0-<1 year,All,All,13.6,Crude Rate
Minnesota,2022-23,202304,0-<1 year,All,All,16.3,Crude Rate
Minnesota,2022-23,202309,0-<1 year,All,All,16.3,Crude Rate
Minnesota,2022-23,202211,0-<1 year,All,All,70.7,Crude Rate
Minnesota,2022-23,202306,0-<1 year,All,All,0,Crude Rate
Minnesota,2022-23,202307,0-<1 year,All,All,2.7,Crude Rate
Minnesota,2022-23,202212,0-<1 year,All,All,43.5,Crude Rate
Minnesota,2022-23,202305,0-<1 year,All,All,10.9,Crude Rate
Minnesota,2022-23,202301,≥85 years,All,All,349.3,Crude Rate
Minnesota,2022-23,202306,≥85 years,All,All,33,Crude Rate
Minnesota,2022-23,202307,≥85 years,All,All,69.5,Crude Rate
Minnesota,2022-23,202303,≥85 years,All,All,232.8,Crude Rate
Minnesota,2022-23,202304,≥85 years,All,All,144.2,Crude Rate
Minnesota,2022-23,202302,≥85 years,All,All,260.6,Crude Rate
Minnesota,2022-23,202309,≥85 years,All,All,196.4,Crude Rate
Minnesota,2022-23,202212,≥85 years,All,All,514.3,Crude Rate
Minnesota,2022-23,202210,≥85 years,All,All,359.7,Crude Rate
Minnesota,2022-23,202211,≥85 years,All,All,455.3,Crude Rate
Minnesota,2022-23,202308,≥85 years,All,All,140.7,Crude Rate
Minnesota,2022-23,202305,≥85 years,All,All,100.8,Crude Rate
Minnesota,2022-23,202301,75-84 years,All,All,150.4,Crude Rate
Minnesota,2022-23,202305,75-84 years,All,All,39.9,Crude Rate
Minnesota,2022-23,202210,75-84 years,All,All,192.4,Crude Rate
Minnesota,2022-23,202303,75-84 years,All,All,100.7,Crude Rate
Minnesota,2022-23,202306,75-84 years,All,All,26.6,Crude Rate
Minnesota,2022-23,202307,75-84 years,All,All,18.2,Crude Rate
Minnesota,2022-23,202211,75-84 years,All,All,210.6,Crude Rate
Minnesota,2022-23,202212,75-84 years,All,All,244.9,Crude Rate
Minnesota,2022-23,202309,75-84 years,All,All,102.8,Crude Rate
Minnesota,2022-23,202302,75-84 years,All,All,144.8,Crude Rate
Minnesota,2022-23,202308,75-84 years,All,All,53.9,Crude Rate
Minnesota,2022-23,202304,75-84 years,All,All,74.2,Crude Rate
Minnesota,2022-23,202304,65-74 years,All,All,34.2,Crude Rate
Minnesota,2022-23,202305,65-74 years,All,All,16.6,Crude Rate
Minnesota,2022-23,202307,65-74 years,All,All,8.5,Crude Rate
Minnesota,2022-23,202303,65-74 years,All,All,40.3,Crude Rate
Minnesota,2022-23,202301,65-74 years,All,All,72.5,Crude Rate
Minnesota,2022-23,202211,65-74 years,All,All,97.9,Crude Rate
Minnesota,2022-23,202306,65-74 years,All,All,8.1,Crude Rate
Minnesota,2022-23,202309,65-74 years,All,All,39.6,Crude Rate
Minnesota,2022-23,202302,65-74 years,All,All,51.2,Crude Rate
Minnesota,2022-23,202308,65-74 years,All,All,16.9,Crude Rate
Minnesota,2022-23,202212,65-74 years,All,All,104.7,Crude Rate
Minnesota,2022-23,202210,65-74 years,All,All,75.6,Crude Rate
Minnesota,2022-23,202308,40-49 years,All,All,3,Crude Rate
Minnesota,2022-23,202302,40-49 years,All,All,12.5,Crude Rate
Minnesota,2022-23,202304,40-49 years,All,All,6.5,Crude Rate
Minnesota,2022-23,202212,40-49 years,All,All,25.7,Crude Rate
Minnesota,2022-23,202306,40-49 years,All,All,0.5,Crude Rate
Minnesota,2022-23,202211,40-49 years,All,All,22,Crude Rate
Minnesota,2022-23,202303,40-49 years,All,All,9.2,Crude Rate
Minnesota,2022-23,202301,40-49 years,All,All,17.7,Crude Rate
Minnesota,2022-23,202309,40-49 years,All,All,6.5,Crude Rate
Minnesota,2022-23,202210,40-49 years,All,All,16,Crude Rate
Minnesota,2022-23,202305,40-49 years,All,All,2.5,Crude Rate
Minnesota,2022-23,202307,40-49 years,All,All,2,Crude Rate
Minnesota,2022-23,202210,30-39 years,All,All,24.6,Crude Rate
Minnesota,2022-23,202304,30-39 years,All,All,4.3,Crude Rate
Minnesota,2022-23,202305,30-39 years,All,All,1.7,Crude Rate
Minnesota,2022-23,202303,30-39 years,All,All,11.4,Crude Rate
Minnesota,2022-23,202309,30-39 years,All,All,5.8,Crude Rate
Minnesota,2022-23,202308,30-39 years,All,All,4.3,Crude Rate
Minnesota,2022-23,202212,30-39 years,All,All,28.7,Crude Rate
Minnesota,2022-23,202301,30-39 years,All,All,16,Crude Rate
Minnesota,2022-23,202211,30-39 years,All,All,28.2,Crude Rate
Minnesota,2022-23,202306,30-39 years,All,All,1.3,Crude Rate
Minnesota,2022-23,202307,30-39 years,All,All,1.3,Crude Rate
Minnesota,2022-23,202302,30-39 years,All,All,14.2,Crude Rate
Minnesota,2022-23,202308,18-29 years,All,All,4.7,Crude Rate
Minnesota,2022-23,202210,18-29 years,All,All,14.2,Crude Rate
Minnesota,2022-23,202211,18-29 years,All,All,21.6,Crude Rate
Minnesota,2022-23,202305,18-29 years,All,All,1.9,Crude Rate
Minnesota,2022-23,202304,18-29 years,All,All,2.9,Crude Rate
Minnesota,2022-23,202306,18-29 years,All,All,0.2,Crude Rate
Minnesota,2022-23,202212,18-29 years,All,All,21,Crude Rate
Minnesota,2022-23,202309,18-29 years,All,All,6,Crude Rate
Minnesota,2022-23,202301,18-29 years,All,All,14.4,Crude Rate
Minnesota,2022-23,202302,18-29 years,All,All,9.5,Crude Rate
Minnesota,2022-23,202303,18-29 years,All,All,6.8,Crude Rate
Minnesota,2022-23,202307,18-29 years,All,All,0.6,Crude Rate
Minnesota,2022-23,202307,12-17 years,All,All,0,Crude Rate
Minnesota,2022-23,202212,12-17 years,All,All,3.2,Crude Rate
Minnesota,2022-23,202301,12-17 years,All,All,5.6,Crude Rate
Minnesota,2022-23,202210,12-17 years,All,All,4.4,Crude Rate
Minnesota,2022-23,202306,12-17 years,All,All,0,Crude Rate
Minnesota,2022-23,202303,12-17 years,All,All,1.6,Crude Rate
Minnesota,2022-23,202308,12-17 years,All,All,0.8,Crude Rate
Minnesota,2022-23,202305,12-17 years,All,All,2,Crude Rate
Minnesota,2022-23,202309,12-17 years,All,All,2.4,Crude Rate
Minnesota,2022-23,202211,12-17 years,All,All,3.6,Crude Rate
Minnesota,2022-23,202302,12-17 years,All,All,5.2,Crude Rate
Minnesota,2022-23,202304,12-17 years,All,All,3.2,Crude Rate
Minnesota,2022-23,202212,5-11 years,All,All,2.1,Crude Rate
Minnesota,2022-23,202210,5-11 years,All,All,1.4,Crude Rate
Minnesota,2022-23,202308,5-11 years,All,All,0.4,Crude Rate
Minnesota,2022-23,202303,5-11 years,All,All,2.8,Crude Rate
Minnesota,2022-23,202307,5-11 years,All,All,0.4,Crude Rate
Minnesota,2022-23,202305,5-11 years,All,All,0,Crude Rate
Minnesota,2022-23,202302,5-11 years,All,All,2.1,Crude Rate
Minnesota,2022-23,202301,5-11 years,All,All,1.8,Crude Rate
Minnesota,2022-23,202309,5-11 years,All,All,1.4,Crude Rate
Minnesota,2022-23,202304,5-11 years,All,All,2.1,Crude Rate
Minnesota,2022-23,202306,5-11 years,All,All,0,Crude Rate
Minnesota,2022-23,202211,5-11 years,All,All,1.1,Crude Rate
Minnesota,2022-23,202307,2-4 years,All,All,0.9,Crude Rate
Minnesota,2022-23,202309,2-4 years,All,All,0.9,Crude Rate
Minnesota,2022-23,202308,2-4 years,All,All,0.9,Crude Rate
Minnesota,2022-23,202305,2-4 years,All,All,0.9,Crude Rate
Minnesota,2022-23,202210,2-4 years,All,All,8,Crude Rate
Minnesota,2022-23,202301,2-4 years,All,All,6.2,Crude Rate
Minnesota,2022-23,202211,2-4 years,All,All,4.5,Crude Rate
Minnesota,2022-23,202303,2-4 years,All,All,4.5,Crude Rate
Minnesota,2022-23,202302,2-4 years,All,All,4.5,Crude Rate
Minnesota,2022-23,202212,2-4 years,All,All,7.1,Crude Rate
Minnesota,2022-23,202306,2-4 years,All,All,0.9,Crude Rate
Minnesota,2022-23,202304,2-4 years,All,All,1.8,Crude Rate
Minnesota,2022-23,202304,1-<2 years,All,All,2.8,Crude Rate
Minnesota,2022-23,202303,1-<2 years,All,All,8.5,Crude Rate
Minnesota,2022-23,202309,1-<2 years,All,All,14.1,Crude Rate
Minnesota,2022-23,202308,1-<2 years,All,All,2.8,Crude Rate
Minnesota,2022-23,202301,1-<2 years,All,All,22.5,Crude Rate
Minnesota,2022-23,202211,1-<2 years,All,All,16.9,Crude Rate
Minnesota,2022-23,202307,1-<2 years,All,All,2.8,Crude Rate
Minnesota,2022-23,202210,1-<2 years,All,All,2.8,Crude Rate
Minnesota,2022-23,202302,1-<2 years,All,All,8.5,Crude Rate
Minnesota,2022-23,202212,1-<2 years,All,All,5.6,Crude Rate
Minnesota,2022-23,202306,1-<2 years,All,All,0,Crude Rate
Minnesota,2022-23,202305,1-<2 years,All,All,2.8,Crude Rate
Minnesota,2022-23,202301,6mo-<12 months,All,All,21.8,Crude Rate
Minnesota,2022-23,202302,6mo-<12 months,All,All,21.8,Crude Rate
Minnesota,2022-23,202212,6mo-<12 months,All,All,16.3,Crude Rate
Minnesota,2022-23,202308,6mo-<12 months,All,All,10.9,Crude Rate
Minnesota,2022-23,202309,6mo-<12 months,All,All,21.8,Crude Rate
Minnesota,2022-23,202210,6mo-<12 months,All,All,38.1,Crude Rate
Minnesota,2022-23,202305,6mo-<12 months,All,All,5.4,Crude Rate
Minnesota,2022-23,202211,6mo-<12 months,All,All,59.8,Crude Rate
Minnesota,2022-23,202306,6mo-<12 months,All,All,0,Crude Rate
Minnesota,2022-23,202303,6mo-<12 months,All,All,32.6,Crude Rate
Minnesota,2022-23,202304,6mo-<12 months,All,All,21.8,Crude Rate
Minnesota,2022-23,202307,6mo-<12 months,All,All,0,Crude Rate
Minnesota,2022-23,202301,0-<6 months,All,All,49,Crude Rate
Minnesota,2022-23,202303,0-<6 months,All,All,43.5,Crude Rate
Minnesota,2022-23,202308,0-<6 months,All,All,16.3,Crude Rate
Minnesota,2022-23,202212,0-<6 months,All,All,70.7,Crude Rate
Minnesota,2022-23,202210,0-<6 months,All,All,27.2,Crude Rate
Minnesota,2022-23,202302,0-<6 months,All,All,27.2,Crude Rate
Minnesota,2022-23,202306,0-<6 months,All,All,0,Crude Rate
Minnesota,2022-23,202304,0-<6 months,All,All,10.9,Crude Rate
Minnesota,2022-23,202211,0-<6 months,All,All,81.6,Crude Rate
Minnesota,2022-23,202307,0-<6 months,All,All,5.4,Crude Rate
Minnesota,2022-23,202305,0-<6 months,All,All,16.3,Crude Rate
Minnesota,2022-23,202309,0-<6 months,All,All,10.9,Crude Rate
Minnesota,2022-23,202211,≥65 years,All,All,171.9,Crude Rate
Minnesota,2022-23,202309,≥65 years,All,All,76.1,Crude Rate
Minnesota,2022-23,202305,≥65 years,All,All,33.1,Crude Rate
